,ID,DATAEN,TYPE,ISSUES,GROUPID,IDEngineTakts,ProdPhase,IDLTA,IDProject,MGMT,REPETITIVE,CLOSING_DATE,Deleted,WorkedTime,IDEnginePL,IDSUBASSEMBLYACTIVITY,EBID.ID,IDISSUE,dataupdate,CAUSES,SOLUTIONS,IDResponsible,DUEDATE,STATUS_P,STATUS_D,STATUS_C,STATUS_A,LONG_TERM_ACTION,IDDevice,ExpirationDate,OriginDept,QT,ChargedDepartment,CauseDeptGeneric,EBIDT.ID,TRISGroup,OrderGroup,IssueOrder,Location,System,Cause,TRType,IssueType,EBIDT.ChargedDepartment,VerificationResponsible,PictureBefore,PictureAfter,Status,StatusNote,InternalNotes,QuantityFactor,TimeFactor,RiskFactor,Component,IssueSubType,DateClosureAgreed,DateClosureConfirmed,IssueSubSubType,ClosedAccepted,ClosurePhotoNeeded,ShipyardCheck,CommentNotCA,QT09,VOR,ImplementationNote,MeasureTaken,CauseDepartment,QTChecked,QTDeviceID,UpdateNumber,ResolutionOrder,ItemLongText,TaskLongText,TaskOwner,TaskOwnerSAP,DATA,PP,RESPONSIBLE,Magnitude,EngineNr,IDEngineProduction,TAKT_Nr,Activity_Nr,EngineType
5947,7202,2019-01-15,S3,LA SPLASH GUARD PAAR025826 E' ARRIVATA A META'. ,3.0,109810.0,,,,0,0,2019-01-18,0,0.0,,,25807,7202,2019-01-18 09:45:12,ERRORE DA PARTE DEL REPARTO MODULI ,ANDARE IN ATM E FARSI TIRARE GIU IL CESTO 3143.....(SI TRATTA DI MATERIALE FORNITO DA CASSA POMPE) LASCIO LA SPLASH GUARD IN UFFICIO.,4.0,U,1,1,1,1,0,19.0,,,,,Preassembly module (TB/EX/CR/other),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/01/2019,HP, TEAM LEADER,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,6,T,W16V46F
5948,7204,2019-01-16,L4,MANCA 1 MASSA BALANCING SYSTEM PAAR090200(MANCANTI NEL 740 DEL HP),3.0,110443.0,,,,0,0,2019-01-17,0,0.0,,,25723,7204,2019-01-17 09:08:03,DIMENTICANZA A MAGAZZINO,"CONTROLLARE I PRELIEVI  A   SAP
AVVISATO LOGISTICA E FATTO CONSEGNARE I PEZZI IN POSTAZIONE",4.0,U,1,1,1,1,0,33.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,AA, TEAM LEADER,,15.MA0310071 SP/02658.1.S.FS1-P122 MW 713,1800.0,5,2,W16V46F
5949,7205,2019-01-16,C1,"sul qbase il modulo per registrare i giochi delle pompe non va bene. infatti sono state inserite le posizioni nominate in modo diverso dal modulo cartaceo, e non c'e l'istruzione che mostri come compilarlo. risulta impossibile trasferire i dati da cartaceo a tablet",3.0,108312.0,,,,0,0,2019-01-21,0,0.0,,,25920,7205,2019-01-21 16:32:44,Errore nella generazione del ciclo V46F HP,"In fase di modifica (entro 17/01).
Eseguita modifica modulo Qbase (18.01)",785.0,U,1,1,1,1,0,119.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,HP, Turcato,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1767.0,1,2,W12V46F
5950,7206,2019-01-16,S1,I BANCALI DEI MATERIALI PER AVP 7 E PARTE DELL' 8  RISULTANO MANCANTI.,3.0,108415.0,,,,0,0,2019-01-17,0,0.0,,,25732,7206,2019-01-17 09:30:37,,TROVATI I MATERIALI IN ATM NON ANCORA PRELEVATI.  PREASSEMBLAGGI ESEGUITI DA NOI,718.0,D,1,1,1,1,0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,HP, Cipolat,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1767.0,17,5,W12V46F
5951,7208,2019-01-16,L4,MANCA L'ORING 003371373,3.0,108404.0,,,,0,0,2019-01-17,0,0.0,,,25731,7208,2019-01-17 09:30:04,,eseguito prelievo di un pezzo,4.0,U,1,1,1,1,0,19.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,HP, TEAM LEADER,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1767.0,16,3,W12V46F
5952,7210,2019-01-16,R2,smontare i 2 soffietti e sostituire le viti (item 38 del complessivo) con M20x70 come sul 16v46f,5.0,109428.0,,,,0,0,2019-03-21,0,5400.0,,,29856,7210,2019-03-21 11:45:22,Revisionare disegno dei soffietti tra compressore e refrigerante del modulo turbo.,sostiuire le viti M20X60 dei 2 soffietti di aspirazione con viti M20X70,25.0,C,1,1,1,1,0,216.0,,,,PME Design,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,TB, Cazzola,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1784.0,7,3,W12V46F
5953,7211,2019-01-16,R2,sostiuire le viti dei soffietti,5.0,109428.0,,,,0,0,2019-03-21,0,5400.0,,,29855,7211,2019-03-21 11:44:58,"errore sul disegno del complessivo. Sostituire le viti del soffietto tra compessore e refrigerante del modulo turbo dei 12V46F, mettere 32 viti M20 x 70 invece di 32 viti M20X60",le vito M20x60 dal lato compressore sono corte - sostituire con Viti M20x70,25.0,C,1,1,1,1,0,216.0,2019-01-17,,,PME Design,Preassembly module (TB/EX/CR/other),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,TB, Cazzola,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1784.0,7,3,W12V46F
5954,7212,2019-01-16,M,MANCA IL BRAKET CODICE PAAF325801,3.0,108407.0,,,,0,0,2019-02-05,0,0.0,,,26865,7212,2019-02-05 10:44:14,,"da verificare con logistica 
materiale settato in AFH03 - FINISH SIDE COVERS (da spostare in HP02) - il materiale è presente in AVP03 e deve arrivare come premontaggio per il montaggio del servizio aria 30 bar. Se così non va bene si può rispostare.
PEr il momento eseguito prelievo su 15.ma,
ARRIVATO 17\01",4.0,U,1,1,1,1,0,12.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,HP, TEAM LEADER,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1767.0,16,6,W12V46F
5955,7213,2019-01-16,T,8 forature per i prigionieri delle pedane risultavano rovinati,3.0,109058.0,,,,0,0,,0,2700.0,,,25886,7213,2019-01-21 09:40:56,,passato maschio.chiesto a Maio due giramaschi nuovi con innesto x bussola sa l'ing.,14.0,U,1,0,0,0,0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,AA, Maio,,XAAB338404 SPP/P17029.1.S.FS2-P126 Sumbagut - 2 - WFI,1776.0,13,2,W18V50SG
5956,7214,2019-01-16,L4,manca un tubo part 39 paaf770282 del disegno paar090723.gia fatto controlli con il magazzino.,3.0,110326.0,,,,0,0,2019-01-25,0,0.0,,,26268,7214,2019-01-25 11:48:27,,"Inserito impegno,
Vannacci procede con ordinie asap su Narnew , consegna 22/1/19 conf ; stk oK prelevato 24/1 ",770.0,U,1,1,1,1,0,218.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,AA, Gambar,,XAAA847376 SP/03421.1.S.FS1-P114 FINCANTIERI 6279,1804.0,2,2,W9L38
5957,7215,2019-01-16,S4,"dato cofani nostri a seametal per il motore di AA7,sotto la postazione si trovano quelli dissaldati visto con mahnic del collaudo ",3.0,110285.0,,,,0,0,2019-01-21,0,0.0,,,25879,7215,2019-01-21 09:31:01,,"far saldare come da mail mahnic
materiale rientrato 21/01",18.0,U,1,1,1,1,0,26.0,,,,,Fornitore materiale / supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,AA, Del Din,,XAAB338411 SPP/P17029.1.S.FS2-P127 Sumbagut - 2 - WFI,1803.0,10,8,W18V50SG
5958,7216,2019-01-16,S2,sono arrivati due tubi uguali del particolare 12 paar109763 ma uno con codice giusto e uno con il codice del part 14 paar109765.a noi manca il part 14 del disegno paaf638537 già controllato a magazzino ma non c'è ne sono più,3.0,110446.0,,,,0,0,2019-01-22,0,0.0,,,25935,7216,2019-01-22 08:13:00,errore di magazzino/riceviemnto merci,"Dopo un controllo a magazzino è stato trovato il tubo corretto.
Consegnato al personale Seametal. 
A. Cociani
",781.0,U,1,1,1,1,0,12.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2019,AA, Tiberio,,15.MA0310071 SP/02658.1.S.FS1-P122 MW 713,1800.0,5,5,W16V46F
5959,7226,2019-01-17,L4,"per la valvola sicurezza 30 bar mancani i seguenti pezzi:
PAAF559745 bursting disc dn50
0032A227100 distance to bursting disc
Sono stati presi queli del motore SP/02658 P112 ",3.0,108417.0,,,,0,0,,0,0.0,,,25841,7226,2019-01-19 09:00:52,"
","da controllare a magazzino
eseguita verifica giacenze corrette
DA RIPRISTINARE SUL 112
Avvisato il collaudo che non si trovano i componenti, se entro la prossima settimana non  si trovano eseguire notifica di smarrimento",293.0,U,1,1,0,0,0,12.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,HP, CAPI  - TEAM LEADER,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1767.0,18,1,W12V46F
5960,7236,2019-01-17,S4,housing for vic  paae199302 il foro filettato per passaggio olio M22X1.5 risulta avere inizio del filetto anomalo non permette il montaggio dei raccordi,3.0,104769.0,,,,0,0,2019-01-22,0,14400.0,,,25976,7236,2019-01-22 14:49:28,errore fornitura,"avvisato il collado de stadi ci ha  dato indicazioni di passare inizio filetto senza sporcare
ATTESA NOTIFICA PER SPESARE ORE

Notifica QE2130313-QM8171948",16.0,U,1,1,1,1,0,45.0,,,,,Fornitore materiale / supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,AA, Bressan,,XAAA847367 SP/03421.1.S.FS1-P112 FINCANTIERI 6279,1721.0,23,1,W9L38
5961,7241,2019-01-17,R2,NON ABBIAMO LE VITI M4 PER TAPPARE I FORI PASSANTI SUL SUPPORTO MAIN-CABINET.,3.0,109831.0,,,,0,0,2019-01-18,0,0.0,,,28182,7241,2019-02-21 07:29:18,ERRORE DEL DISEGNO,"GIA' AVVISATO IL COLLAUDO SULL'ALTRO 16F P122. VEDI V2 6031732.  ATTENDIAMO LE VITI (SKIR)
- le viti M4 le ha il sig. Macorini e le monterà lui su tutti i motori come da comunicazione del tecnology - Tiberio. ",781.0,U,1,1,1,1,0,69.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,HP, Tiberio,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,9,3,W16V46F
5962,7242,2019-01-17,L3,MANCANO LE GASKET 003340012.,3.0,109831.0,,,,0,1,2019-02-06,0,0.0,,,26953,7242,2019-02-06 11:47:59,"MAI STATE IMPLEMENTATE IN HP , PROBLEMA VECCHIO.","SONO IN MONTAGGIO , DA IMPLEMENTARE IN HP2 DELLE 2 LINEE (SKIR).
Eseguita richiesta di implementazione 22.01.2019 .  In linea 1 il materiale era già presente. Implementato ora in linea 2.",15.0,U,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,HP, Cipolat,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,9,3,W16V46F
5963,7243,2019-01-17,L4,"MANCANO LE 3 PORTE CIECHE DEL CARTER. PAAE037280.
18-01 MANCA , ANCORA , 1 PORTA.(SKIR).",3.0,109831.0,,,,0,0,2019-01-23,0,0.0,,,25996,7243,2019-01-23 09:57:24,,"GIA' AVVISATO SIG. PETRONIO.(SKIR)18-01 montate 2 porte trovate in linea.
PRELEVATA LA TERZA PORTA 22/01
",774.0,U,1,1,1,1,0,20.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,HP, Petronio,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,9,3,W16V46F
5964,7244,2019-01-17,L4,mancano 2 aste prese per il primo motore visto con destradi del collaudo,3.0,104770.0,,,,0,0,2019-01-21,0,0.0,,,25867,7244,2019-01-21 09:17:51,DIMENTICANZA MAGAZZINO,"in arrivo 2 kit nuovi x le aste mancanti info con destradi

Aste sostitutive arrivate e montate",781.0,U,1,1,1,1,0,29.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,AA, Tiberio,,XAAA847367 SP/03421.1.S.FS1-P112 FINCANTIERI 6279,1721.0,23,2,W9L38
5965,7245,2019-01-17,L4,MANCA IL TUBO OLIO PAAR004386.,3.0,109846.0,,,,0,0,2019-01-23,0,0.0,,,26550,7245,2019-01-31 08:48:29,,"da controllare a magazzino
Impegni 21,1,19 999 da acquistare asap Narnew / vannacci  ok stk e prelevato ",6.0,U,1,1,1,1,0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/2019,HP, ACQUISTI,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,12,2,W16V46F
5966,7251,2019-01-18,S2,"TUBI MANCANTI PAAF706134 - PAAF706138
3 MALE STUD CONNECTOR PAAC301062",3.0,109845.0,,,,0,0,2019-01-23,0,0.0,,,25995,7251,2019-01-23 09:56:54,Fornitura in ritardo,"Materiale entrato 17/01, da consegnare fuori in linea  HP da parte del magazzino
 PAAF706134 - PAAF706138
3 MALE STUD CONNECTOR PAAC301062 tutto a stk  CONSEGNATO",15.0,U,1,1,1,1,0,20.0,,,,,Acquisti / Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,HP, Cipolat,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,12,1,W16V46F
5967,7252,2019-01-18,S4,il tubo paaf 395496 è arrivato leggermente ovalizzato e l'ogiva non entra. interpellato il collaudo.,3.0,109321.0,,,,0,0,2019-01-18,0,0.0,,,25808,7252,2019-01-18 09:48:33,,il collaudo(Tiberio-Mahnic) ha raddrizzato il tubo e ha dato l'ok per il montaggio.,781.0,U,1,1,1,1,0,24.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,HP, Tiberio,,XAAB338420 SPP/P17029.1.S.FS2-P128 Sumbagut - 2 - WFI,1782.0,14,3,W18V50SG
5968,7253,2019-01-18,C1,Chiamata Andon: TEAM LEADER,3.0,110443.0,AA,,,0,0,2019-01-21,0,0.0,348.0,,25856,7253,2019-01-21 08:42:46,,,,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,AA, ,,15.MA0310071 SP/02658.1.S.FS1-P122 MW 713,1800.0,5,2,W16V46F
5969,7254,2019-01-18,C1,Chiamata Andon: TEAM LEADER,3.0,104675.0,AA,,,0,0,2019-01-21,0,0.0,345.0,,26213,7254,2019-01-24 13:19:51,,,,D,1,1,1,1,0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,AA, ,,XAAA847367 SP/03421.1.S.FS1-P112 FINCANTIERI 6279,1721.0,1,2,W9L38
5970,7258,2019-01-18,R2,MANCANZA DUE FORI M12 PER ATTACCO STAFFA TUBAZIONI CALATA CONDENSE ,3.0,110279.0,,,,0,0,,0,3600.0,,,26147,7258,2019-01-24 09:22:53,errato disegno ,"CHIAMATO DE BORTOLI  FARA Q.I 

APERTA NOTIFICA V20 6031771",18.0,U,1,1,0,0,0,26.0,,,,,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,AA, Del Din,,XAAB338411 SPP/P17029.1.S.FS2-P127 Sumbagut - 2 - WFI,1803.0,10,2,W18V50SG
5971,7259,2019-01-18,L2,MANCANZA DUE FORI M12 PER ATTACCO STAFFA TUBAZIONI CALATA CONDENSE  problema ripetitivo,3.0,110279.0,,,,0,0,2019-01-21,0,0.0,,,25877,7259,2019-01-21 09:30:11,MANCANZA DELLE MECCANICHE,CHIAMATO DE BORTOLI  FARA Q.I . E  V.2,,D,1,1,1,1,0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,AA, ,,XAAB338411 SPP/P17029.1.S.FS2-P127 Sumbagut - 2 - WFI,1803.0,10,2,W18V50SG
5972,7260,2019-01-18,R2,TAGLIO PORTELLA CON COSTA   BREG  PER NOI SMONTAGGIO PULIZIA  SIGILLANTE RIMONTAGGIO ,3.0,110262.0,,,,0,0,2019-01-22,0,0.0,,,25952,7260,2019-01-22 09:22:51,PROGETTO,FATTO  QI 3115910 per spesare breg,18.0,U,1,1,1,1,0,26.0,,,,,Fornitore materiale / supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,AA, Del Din,,XAAB338411 SPP/P17029.1.S.FS2-P127 Sumbagut - 2 - WFI,1803.0,6,1,W18V50SG
5973,7262,2019-01-18,L1,CHIAMATO IL MATERIALE ALLE ORE 07:30.,3.0,109865.0,,,,0,0,2019-01-21,0,0.0,,,25849,7262,2019-01-21 08:32:43,,CONSEGNATO ALLE 10:30 (PAVAN),,D,1,1,1,1,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/01/2019,HP, ,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,16,2,W16V46F
5974,7265,2019-01-21,T,ARROTOLATORE ARIA 106 HA LA MANICA CHE PERDE,3.0,108502.0,,,,0,0,2019-01-31,0,0.0,,,26559,7265,2019-01-31 09:25:19,,"CHIAMARE L'INTERVENTO DELLA MANUT.
APRIRE NOTIFICA E AVVISARE MANUTENZIONE",14.0,U,1,1,1,1,0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,AA, Maio,,XAAA847371 SP/03421.1.S.FS1-P113 FINCANTIERI 6279,1769.0,2,Q,W9L38
5975,7267,2019-01-21,S3,GLI SPAZI MORTI DELLA BANCATA B NON SONO TUTTI CONFORMI.,3.0,109855.0,,,,0,0,2019-01-22,0,0.0,,,25957,7267,2019-01-22 09:38:51,ERRATA LAVORAZIONE ,"AVVISATO IL COLLAUDO SIG. COCIANI CHE A SUA VOLTA HA INFORMATO ,VIA MAIL IL SIG. MARKO GERMANI.  ATTENDIAMO RISPOSTE PERCHE' IL MOTORE E' FERMO.
RICEVUTO OK PER PROSEGUIRE CON IL MONTAGGIO DEL MOTORE (MAIL STEFINI)
Accettato in deroga da parte del Technology e qualità  21/01",779.0,U,1,1,1,1,0,20.0,,,,,Machining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,HP, Stefini,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,14,2,W16V46F
5976,7268,2019-01-21,S4,PASSERRELLE BANCATA B PIANO SUPERIORE DA SISTEMARE: I PRIMI CASSETTI LATO VOLANO NON ESCONO E UN BATTITACCO è DANNEGGIATO. L'ULTIMO CASSETTO LATO FE (CON PARAPETTO) è BLOCCATO.,3.0,109884.0,,,,0,0,,0,0.0,,,26007,7268,2019-01-23 12:11:07,?,"AL MOMENTO LA POSTAZIONE è IN SICUREZZA E NON C'è RISCHIO DI CADUTA MA APPENA IL MOTORE ESCE è NECESSARIO INTERVENIRE.
NOTIFICA N°: 8093536",13.0,U,1,0,0,0,0,110.0,2019-01-24,,,Other,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,HP, MANUTENZIONE,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,18,6,W16V46F
5977,7269,2019-01-21,T,non si trova il martinetto M90x6 per fare la fase,3.0,111087.0,,,,0,0,2019-01-28,0,0.0,,,26291,7269,2019-01-28 09:11:46,,"dopo inutili ricerche abbiamo chiesto in prestito al reparto incastellature
martinetto in manutenzione, portato 21/01
rietrato 24/01 ",13.0,U,1,1,1,1,0,31.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,AA, MANUTENZIONE,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1819.0,5,1,W12V46F
5978,7270,2019-01-21,M,DUE COPERCHI SONO IN ATK 7 DUE IN ATK5  LE SPINE SONO SOLO PER COPERCHI DEL ATK 5 le altre e o.r sono in atk 7,3.0,111098.0,,,,0,0,2019-01-23,0,0.0,,,26027,7270,2019-01-23 15:25:15,MATERIALE SETTATO SU PIU TAKT,"PRELEVATO ATK5             PROVVEDERE AL PIU PRESTO DI CONGLOBARE IL MATERIALE PER I REGGISPINTA COPERCHI E SPINE IN UN UNICO TAKT  MA FARLO NON RIMANDARE E.F.
attivo dalla commessa FC 6306, prossima che arriverà in montaggio",785.0,U,1,1,1,1,0,119.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,AA, Turcato,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1819.0,7,1,W12V46F
5979,7271,2019-01-21,S4,RUGGINE SU COLONNE INCASTELLATURA,3.0,111419.0,,,,0,1,2019-02-01,0,3600.0,,,26724,7271,2019-02-01 16:13:47,i banchie colonne devono per forza venir controllati in hp in quanto il blocco viene consegnato con i cappelli montati. un minimo di pulizia e' previsto anche in HP.,CHIAMATO DITTA X RIPRISTINO,30.0,U,1,1,1,1,0,90.0,,,,,Machining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,HP, Micaz,,XAAB338431 SPP/P17029.1.S.FS2-P130 Sumbagut - 2 - WFI,1823.0,1,4,W18V50SG
5980,7272,2019-01-21,R1,PRESO SPLASH GUARD X  VALVOLA  OLIO VIC PAAE180853 MANCANTE  GIA SUL PRIMO MOTORE E PRESA IN AA 4 ,3.0,110342.0,,,,0,0,2019-01-24,0,0.0,,,26141,7272,2019-01-24 09:14:55,smarrimento,"VERIFICARE A MAGAZZINO  avvisato de bortoli
iN COSTRUZIONE SPALSH GUARD CON DEL DIN-BRESSAN
ARRIVATA 23/01",15.0,U,1,1,1,1,0,30.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2019,AA, Cipolat,,XAAA847376 SP/03421.1.S.FS1-P114 FINCANTIERI 6279,1804.0,5,1,W9L38
5981,7273,2019-01-22,I,mancano i pesi dei pistoni per la corretta compilazone del bilanciamento,5.0,111402.0,,,,0,1,2019-04-10,0,3600.0,,,30991,7273,2019-04-10 13:49:46,errore in fase di acquisto,mettere a commessa i pistoni morsanutto in fase di verifica certficati pistoni con qualità e cc e materiali in arrivo cambi effettuati per cod PAAF553572 18V50 Sonargon ,770.0,U,1,1,1,1,0,62.0,2019-01-23,,,Other,Acquisti / Purchasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,AL, Gambar,,XAAB413323 SPP/P17034.1.S.FS2-P111 Sonargaon 104 MW - WFI,1822.0,1,6,W18V50
5982,7274,2019-01-22,L2,le ralle del banco 0 sono arrivate doppie. avanzano una superiore paae029765e una inferiore paae029764,3.0,111189.0,,,,0,0,2019-01-30,0,0.0,,,26475,7274,2019-01-30 09:57:08,errore da parte del magazzino,"venire a recuperare il materiale in avanzo in hp0 --> feedback logistica: segnalare urgenti solo i casi rilevanti
ritirate il 29\01 ",718.0,U,1,1,1,1,0,19.0,,,,,Logistica / logistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,HP, Cipolat,,15.MA0310069 SP/02658.1.S.FS1-P112 MW 713,1820.0,1,6,W12V46F
5983,7275,2019-01-22,L4,Complessivo PAAR065343 (rif. AVP09): mancano tutti gli item del complessivo,3.0,110468.0,,,,0,0,2019-02-01,0,0.0,,,26645,7275,2019-02-01 09:05:30,Errore di configurazione: NELL'ORDINE AVP9 PER 2658-122 è stato inserito un tubo solo,In attesa di arrivo componenti: prelevati tutti i componenti complessivo PAAR065226 a meno di item 4 e item 7 (quando arrivano a stk portarli sotto AA08 per SeaMetal),785.0,U,1,1,1,1,0,33.0,,,,,altro / other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,AA, Turcato,,15.MA0310071 SP/02658.1.S.FS1-P122 MW 713,1800.0,9,3,W16V46F
5984,7276,2019-01-22,S4,PAAR026061 item 1 PAAR028616 danneggiato,5.0,110662.0,,,,0,0,2019-01-23,0,7200.0,,,26210,7276,2019-01-24 12:02:28,Danneggiato durante lo spostamento,Riparare,25.0,U,1,1,1,1,0,59.0,2019-01-24,,,Module Assembly,Preassembly module (TB/EX/CR/other),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,TB, Cazzola,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1806.0,5,5,W16V46F
5985,7277,2019-01-22,R1,mancanza gioco assiale asse a camme bancata A,3.0,111099.0,,,,0,0,2019-01-23,0,1800.0,,,25982,7277,2019-01-23 09:11:56,spina su incastellatura troppo lunga montata da HP,smontato reggispinta e accorciata la spina ,4.0,U,1,1,1,1,0,31.0,,,,,Ditta QUAIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,AA, TEAM LEADER,,15.MA0310068 SP/02658.1.S.FS1-P111 MW 713,1819.0,7,2,W12V46F
5986,7278,2019-01-22,T,GLI O-RING CHE SI MONTANO SULLE SLEEVE SONO DURI.,3.0,109859.0,,,,0,0,,0,0.0,,,25994,7278,2019-01-23 09:56:34,UN'ALTRO TIPO DI O-RING. SPECIFICI SU RICHIESTA DEL CLIENTE. PAAR,CONTROLARE  LO STATO DEGLI ATTREZZI E VALUTARE  LA COSTRUZIONE DI UNO NUOVO,4.0,U,1,0,0,0,0,20.0,,,,,Assembly (HP/MA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,HP, TEAM LEADER,,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,15,2,W16V46F
5987,7281,2019-01-22,L2,IL PARTICOLARE 0014F015800 NON E' CONFORME.,3.0,109860.0,,,,0,0,2019-01-23,0,2700.0,,,26580,7281,2019-01-31 10:38:27,SBAGLIO DEL MAGAZZINO.,SIG BIONDI E' ANDATO IN MAGAZZINO A FARSI CAMBIARE I PARTICOLARI.,703.0,U,1,1,1,1,0,116.0,,,,,Ditta PSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2019,HP,Molinaro Mauro (PSM),,15.MA0310070 SP/02658.1.S.FS1-P121 MW 713,1791.0,15,3,W16V46F
